ProblemCode,ExamType,Title,Description,Difficulty,Status,SolutionLanguage,SolutionCode,OrderIndex,IsExample,TestInput,ExpectedOutput
APCP005,APCS,判斷回文字串,"給定一行不含空白字元的字串 s，請判斷它是否為回文字串（正著讀與反著讀相同）。

輸入說明：一行字串 s（僅含英文小寫字母，長度 1<=len(s)<=200）。
輸出說明：若為回文輸出「是」，否則輸出「否」。",1,Active,Python,"s = input()
print(""是"" if s == s[::-1] else ""否"")",2,True,a,是
APCP006,APCS,攝氏轉華氏,"給定一個攝氏溫度 c，請將其轉換為華氏溫度。轉換公式為 F = C * 9 / 5 + 32。

輸入說明：一行一個實數 c，代表攝氏溫度。
輸出說明：一行，輸出對應的華氏溫度，四捨五入至小數點後一位。",1,Active,Python,"c = float(input())
f = c * 9 / 5 + 32
print(f""{f:.1f}"")",0,True,0,32.0
APCP006,APCS,攝氏轉華氏,"給定一個攝氏溫度 c，請將其轉換為華氏溫度。轉換公式為 F = C * 9 / 5 + 32。

輸入說明：一行一個實數 c，代表攝氏溫度。
輸出說明：一行，輸出對應的華氏溫度，四捨五入至小數點後一位。",1,Active,Python,"c = float(input())
f = c * 9 / 5 + 32
print(f""{f:.1f}"")",1,True,100,212.0
APCP006,APCS,攝氏轉華氏,"給定一個攝氏溫度 c，請將其轉換為華氏溫度。轉換公式為 F = C * 9 / 5 + 32。

輸入說明：一行一個實數 c，代表攝氏溫度。
輸出說明：一行，輸出對應的華氏溫度，四捨五入至小數點後一位。",1,Active,Python,"c = float(input())
f = c * 9 / 5 + 32
print(f""{f:.1f}"")",2,True,37.5,99.5
APCP007,APCS,成績等第判斷,"給定 n 位學生的分數，請依下列規則判斷每位學生的等第：
分數 >= 90 為 A；分數 >= 80 為 B；分數 >= 70 為 C；分數 >= 60 為 D；其餘為 E。

輸入說明：第一行一個正整數 n (1<=n<=1000)；第二行 n 個整數分數 (0<=分數<=100)，以空白分隔。
輸出說明：共 n 行，依序輸出每位學生的等第。",1,Active,Python,"n = int(input())
scores = list(map(int, input().split()))
for s in scores:
    if s >= 90:
        print(""A"")
    elif s >= 80:
        print(""B"")
    elif s >= 70:
        print(""C"")
    elif s >= 60:
        print(""D"")
    else:
        print(""E"")",0,True,"3
95 82 55","A
B
E"
APCP007,APCS,成績等第判斷,"給定 n 位學生的分數，請依下列規則判斷每位學生的等第：
分數 >= 90 為 A；分數 >= 80 為 B；分數 >= 70 為 C；分數 >= 60 為 D；其餘為 E。

輸入說明：第一行一個正整數 n (1<=n<=1000)；第二行 n 個整數分數 (0<=分數<=100)，以空白分隔。
輸出說明：共 n 行，依序輸出每位學生的等第。",1,Active,Python,"n = int(input())
scores = list(map(int, input().split()))
for s in scores:
    if s >= 90:
        print(""A"")
    elif s >= 80:
        print(""B"")
    elif s >= 70:
        print(""C"")
    elif s >= 60:
        print(""D"")
    else:
        print(""E"")",1,True,"2
60 59","D
E"
APCP008,APCS,最大公因數（輾轉相除法）,"給定兩個正整數 a 與 b，請使用輾轉相除法計算兩數的最大公因數。

輸入說明：一行兩個正整數 a 與 b (1<=a,b<=10^6)，以空白分隔。
輸出說明：一行，輸出 a 與 b 的最大公因數。",1,Active,Python,"a, b = map(int, input().split())
while b:
    a, b = b, a % b
print(a)",0,True,12 18,6
APCP008,APCS,最大公因數（輾轉相除法）,"給定兩個正整數 a 與 b，請使用輾轉相除法計算兩數的最大公因數。

輸入說明：一行兩個正整數 a 與 b (1<=a,b<=10^6)，以空白分隔。
輸出說明：一行，輸出 a 與 b 的最大公因數。",1,Active,Python,"a, b = map(int, input().split())
while b:
    a, b = b, a % b
print(a)",1,True,17 5,1
APCP009,APCS,質數判斷,"給定一個整數 n，請判斷它是否為質數。

輸入說明：一行一個整數 n (2<=n<=10^6)。
輸出說明：若 n 為質數輸出「是質數」，否則輸出「不是質數」。",1,Active,Python,"n = int(input())
is_prime = True
if n < 2:
    is_prime = False
else:
    i = 2
    while i * i <= n:
        if n % i == 0:
            is_prime = False
            break
        i += 1
print(""是質數"" if is_prime else ""不是質數"")",0,True,7,是質數
APCP009,APCS,質數判斷,"給定一個整數 n，請判斷它是否為質數。

輸入說明：一行一個整數 n (2<=n<=10^6)。
輸出說明：若 n 為質數輸出「是質數」，否則輸出「不是質數」。",1,Active,Python,"n = int(input())
is_prime = True
if n < 2:
    is_prime = False
else:
    i = 2
    while i * i <= n:
        if n % i == 0:
            is_prime = False
            break
        i += 1
print(""是質數"" if is_prime else ""不是質數"")",1,True,12,不是質數
APCP009,APCS,質數判斷,"給定一個整數 n，請判斷它是否為質數。

輸入說明：一行一個整數 n (2<=n<=10^6)。
輸出說明：若 n 為質數輸出「是質數」，否則輸出「不是質數」。",1,Active,Python,"n = int(input())
is_prime = True
if n < 2:
    is_prime = False
else:
    i = 2
    while i * i <= n:
        if n % i == 0:
            is_prime = False
            break
        i += 1
print(""是質數"" if is_prime else ""不是質數"")",2,True,2,是質數
APCP010,APCS,陣列中特定值出現次數,"給定一個長度為 n 的整數陣列，以及一個查詢值 x，請計算 x 在陣列中出現的次數。

輸入說明：第一行一個正整數 n (1<=n<=1000)；第二行 n 個整數，以空白分隔；第三行一個整數 x。
輸出說明：一行，輸出 x 在陣列中出現的次數。",1,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
x = int(input())
print(arr.count(x))",0,True,"5
1 2 2 3 2
2",3
APCP010,APCS,陣列中特定值出現次數,"給定一個長度為 n 的整數陣列，以及一個查詢值 x，請計算 x 在陣列中出現的次數。

輸入說明：第一行一個正整數 n (1<=n<=1000)；第二行 n 個整數，以空白分隔；第三行一個整數 x。
輸出說明：一行，輸出 x 在陣列中出現的次數。",1,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
x = int(input())
print(arr.count(x))",1,True,"4
5 6 7 8
9",0
APCP011,APCS,二維座標距離,"給定平面上兩個點的座標 (x1, y1) 與 (x2, y2)，請計算兩點之間的歐幾里得距離。

輸入說明：一行四個整數 x1 y1 x2 y2，以空白分隔（座標範圍 -10000<=值<=10000）。
輸出說明：一行，輸出兩點之間的距離，四捨五入至小數點後三位。",1,Active,Python,"import math
x1, y1, x2, y2 = map(int, input().split())
d = math.sqrt((x1 - x2) ** 2 + (y1 - y2) ** 2)
print(f""{d:.3f}"")",0,True,0 0 3 4,5.000
APCP011,APCS,二維座標距離,"給定平面上兩個點的座標 (x1, y1) 與 (x2, y2)，請計算兩點之間的歐幾里得距離。

輸入說明：一行四個整數 x1 y1 x2 y2，以空白分隔（座標範圍 -10000<=值<=10000）。
輸出說明：一行，輸出兩點之間的距離，四捨五入至小數點後三位。",1,Active,Python,"import math
x1, y1, x2, y2 = map(int, input().split())
d = math.sqrt((x1 - x2) ** 2 + (y1 - y2) ** 2)
print(f""{d:.3f}"")",1,True,1 1 1 1,0.000
APCP012,APCS,字元大小寫轉換計數,"給定一行字串 s，請計算其中大寫英文字母與小寫英文字母各出現幾次（其他字元不計）。

輸入說明：一行字串 s（長度 1<=len(s)<=200，可能包含空白、數字或標點）。
輸出說明：一行，依序輸出大寫字母個數與小寫字母個數，以空白分隔。",1,Active,Python,"s = input()
upper = sum(1 for ch in s if ch.isupper())
lower = sum(1 for ch in s if ch.islower())
print(upper, lower)",0,True,Hello World,2 8
APCP012,APCS,字元大小寫轉換計數,"給定一行字串 s，請計算其中大寫英文字母與小寫英文字母各出現幾次（其他字元不計）。

輸入說明：一行字串 s（長度 1<=len(s)<=200，可能包含空白、數字或標點）。
輸出說明：一行，依序輸出大寫字母個數與小寫字母個數，以空白分隔。",1,Active,Python,"s = input()
upper = sum(1 for ch in s if ch.isupper())
lower = sum(1 for ch in s if ch.islower())
print(upper, lower)",1,True,APCS 2026,4 0
APCP013,APCS,簡單數列求和,"給定一個正整數 n，請計算 1^2 + 2^2 + ... + n^2 的總和。

輸入說明：一行一個正整數 n (1<=n<=100000)。
輸出說明：一行，輸出此總和。",1,Active,Python,"n = int(input())
print(n * (n + 1) * (2 * n + 1) // 6)",0,True,3,14
APCP013,APCS,簡單數列求和,"給定一個正整數 n，請計算 1^2 + 2^2 + ... + n^2 的總和。

輸入說明：一行一個正整數 n (1<=n<=100000)。
輸出說明：一行，輸出此總和。",1,Active,Python,"n = int(input())
print(n * (n + 1) * (2 * n + 1) // 6)",1,True,5,55
APCP014,APCS,找出陣列中第二大的值,"給定一個長度為 n 的整數陣列（陣列中至少存在兩個相異值），請找出陣列中相異值裡第二大的值。

輸入說明：第一行一個正整數 n (2<=n<=1000)；第二行 n 個整數，以空白分隔。
輸出說明：一行，輸出第二大的相異值。",1,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
uniq = sorted(set(arr), reverse=True)
print(uniq[1])",0,True,"5
5 3 9 9 1",5
APCP014,APCS,找出陣列中第二大的值,"給定一個長度為 n 的整數陣列（陣列中至少存在兩個相異值），請找出陣列中相異值裡第二大的值。

輸入說明：第一行一個正整數 n (2<=n<=1000)；第二行 n 個整數，以空白分隔。
輸出說明：一行，輸出第二大的相異值。",1,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
uniq = sorted(set(arr), reverse=True)
print(uniq[1])",1,True,"4
2 2 2 7",2
APCP015,APCS,數字反轉,"給定一個整數 n（可能為負數），請將其數字部分反轉後輸出（負號維持在最前面；若反轉後出現前導零，則自動省略）。

輸入說明：一行一個整數 n (-10^9<=n<=10^9)。
輸出說明：一行，輸出反轉後的整數。",1,Active,Python,"n = int(input())
sign = -1 if n < 0 else 1
n = abs(n)
rev = int(str(n)[::-1])
print(sign * rev)",0,True,1234,4321
APCP015,APCS,數字反轉,"給定一個整數 n（可能為負數），請將其數字部分反轉後輸出（負號維持在最前面；若反轉後出現前導零，則自動省略）。

輸入說明：一行一個整數 n (-10^9<=n<=10^9)。
輸出說明：一行，輸出反轉後的整數。",1,Active,Python,"n = int(input())
sign = -1 if n < 0 else 1
n = abs(n)
rev = int(str(n)[::-1])
print(sign * rev)",1,True,-520,-25
APCP015,APCS,數字反轉,"給定一個整數 n（可能為負數），請將其數字部分反轉後輸出（負號維持在最前面；若反轉後出現前導零，則自動省略）。

輸入說明：一行一個整數 n (-10^9<=n<=10^9)。
輸出說明：一行，輸出反轉後的整數。",1,Active,Python,"n = int(input())
sign = -1 if n < 0 else 1
n = abs(n)
rev = int(str(n)[::-1])
print(sign * rev)",2,True,100,1
APCP016,APCS,氣泡排序過程,"給定一個長度為 n 的整數陣列，請使用氣泡排序（由小到大）將其排序，並依序印出每一輪排序後的陣列狀態，共 n-1 輪（每輪皆需輸出，即使該輪未發生交換）。

輸入說明：第一行一個正整數 n (2<=n<=100)；第二行 n 個整數，以空白分隔。
輸出說明：共 n-1 行，每行輸出該輪結束後的陣列內容，元素間以空白分隔。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
lines = []
for i in range(n - 1):
    for j in range(n - 1 - i):
        if arr[j] > arr[j + 1]:
            arr[j], arr[j + 1] = arr[j + 1], arr[j]
    lines.append(' '.join(map(str, arr)))
print('\n'.join(lines))",0,True,"4
4 3 2 1","3 2 1 4
2 1 3 4
1 2 3 4"
APCP016,APCS,氣泡排序過程,"給定一個長度為 n 的整數陣列，請使用氣泡排序（由小到大）將其排序，並依序印出每一輪排序後的陣列狀態，共 n-1 輪（每輪皆需輸出，即使該輪未發生交換）。

輸入說明：第一行一個正整數 n (2<=n<=100)；第二行 n 個整數，以空白分隔。
輸出說明：共 n-1 行，每行輸出該輪結束後的陣列內容，元素間以空白分隔。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
lines = []
for i in range(n - 1):
    for j in range(n - 1 - i):
        if arr[j] > arr[j + 1]:
            arr[j], arr[j + 1] = arr[j + 1], arr[j]
    lines.append(' '.join(map(str, arr)))
print('\n'.join(lines))",1,True,"3
1 2 3","1 2 3
1 2 3"
APCP017,APCS,二分搜尋,"給定一個已由小到大排序的整數陣列，以及 q 個查詢值，請對每個查詢值使用二分搜尋法找出其在陣列中的索引（從 0 開始）；若不存在則輸出 -1。

輸入說明：第一行一個正整數 n (1<=n<=100000)；第二行 n 個嚴格遞增的整數；第三行一個正整數 q (1<=q<=1000)；第四行 q 個查詢值。
輸出說明：共 q 行，依序輸出每個查詢值的索引，若不存在輸出 -1。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
q = int(input())
queries = list(map(int, input().split()))
out = []
for x in queries:
    lo, hi = 0, n - 1
    ans = -1
    while lo <= hi:
        mid = (lo + hi) // 2
        if arr[mid] == x:
            ans = mid
            break
        elif arr[mid] < x:
            lo = mid + 1
        else:
            hi = mid - 1
    out.append(str(ans))
print('\n'.join(out))",0,True,"5
1 3 5 7 9
3
5 2 9","2
-1
4"
APCP017,APCS,二分搜尋,"給定一個已由小到大排序的整數陣列，以及 q 個查詢值，請對每個查詢值使用二分搜尋法找出其在陣列中的索引（從 0 開始）；若不存在則輸出 -1。

輸入說明：第一行一個正整數 n (1<=n<=100000)；第二行 n 個嚴格遞增的整數；第三行一個正整數 q (1<=q<=1000)；第四行 q 個查詢值。
輸出說明：共 q 行，依序輸出每個查詢值的索引，若不存在輸出 -1。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
q = int(input())
queries = list(map(int, input().split()))
out = []
for x in queries:
    lo, hi = 0, n - 1
    ans = -1
    while lo <= hi:
        mid = (lo + hi) // 2
        if arr[mid] == x:
            ans = mid
            break
        elif arr[mid] < x:
            lo = mid + 1
        else:
            hi = mid - 1
    out.append(str(ans))
print('\n'.join(out))",1,True,"1
10
2
10 5","0
-1"
APCP018,APCS,出現最多次的字元,"給定一行僅由小寫英文字母組成的字串 s，請找出出現次數最多的字元；若有多個字元並列最多次，輸出字母序最小的那一個。

輸入說明：一行字串 s（僅含小寫英文字母，長度 1<=len(s)<=1000）。
輸出說明：一行，輸出出現次數最多的字元。",2,Active,Python,"from collections import Counter
s = input()
c = Counter(s)
mx = max(c.values())
candidates = [ch for ch, v in c.items() if v == mx]
print(min(candidates))",0,True,banana,a
APCP018,APCS,出現最多次的字元,"給定一行僅由小寫英文字母組成的字串 s，請找出出現次數最多的字元；若有多個字元並列最多次，輸出字母序最小的那一個。

輸入說明：一行字串 s（僅含小寫英文字母，長度 1<=len(s)<=1000）。
輸出說明：一行，輸出出現次數最多的字元。",2,Active,Python,"from collections import Counter
s = input()
c = Counter(s)
mx = max(c.values())
candidates = [ch for ch, v in c.items() if v == mx]
print(min(candidates))",1,True,abcabc,a
APCP019,APCS,矩陣轉置,"給定一個 r 列 c 行的整數矩陣，請輸出其轉置矩陣（即 c 列 r 行，第 i 列第 j 行的元素等於原矩陣第 j 列第 i 行的元素）。

輸入說明：第一行兩個正整數 r c (1<=r,c<=100)；接下來 r 行，每行 c 個整數，以空白分隔。
輸出說明：共 c 行，每行 r 個整數，以空白分隔，代表轉置後的矩陣。",2,Active,Python,"r, c = map(int, input().split())
mat = [list(map(int, input().split())) for _ in range(r)]
for j in range(c):
    print(' '.join(str(mat[i][j]) for i in range(r)))",0,True,"2 3
1 2 3
4 5 6","1 4
2 5
3 6"
APCP019,APCS,矩陣轉置,"給定一個 r 列 c 行的整數矩陣，請輸出其轉置矩陣（即 c 列 r 行，第 i 列第 j 行的元素等於原矩陣第 j 列第 i 行的元素）。

輸入說明：第一行兩個正整數 r c (1<=r,c<=100)；接下來 r 行，每行 c 個整數，以空白分隔。
輸出說明：共 c 行，每行 r 個整數，以空白分隔，代表轉置後的矩陣。",2,Active,Python,"r, c = map(int, input().split())
mat = [list(map(int, input().split())) for _ in range(r)]
for j in range(c):
    print(' '.join(str(mat[i][j]) for i in range(r)))",1,True,"1 1
5",5
APCP020,APCS,前綴和區間查詢,"給定一個長度為 n 的整數陣列，以及 q 個區間查詢 (l, r)（1-indexed，包含兩端），請對每個查詢輸出該區間內所有元素的總和。

輸入說明：第一行一個正整數 n (1<=n<=100000)；第二行 n 個整數；第三行一個正整數 q (1<=q<=1000)；接下來 q 行，每行兩個整數 l r (1<=l<=r<=n)。
輸出說明：共 q 行，依序輸出每個查詢區間的總和。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
prefix = [0] * (n + 1)
for i in range(n):
    prefix[i + 1] = prefix[i] + arr[i]
q = int(input())
out = []
for _ in range(q):
    l, r = map(int, input().split())
    out.append(str(prefix[r] - prefix[l - 1]))
print('\n'.join(out))",0,True,"5
1 2 3 4 5
2
1 3
2 5","6
14"
APCP020,APCS,前綴和區間查詢,"給定一個長度為 n 的整數陣列，以及 q 個區間查詢 (l, r)（1-indexed，包含兩端），請對每個查詢輸出該區間內所有元素的總和。

輸入說明：第一行一個正整數 n (1<=n<=100000)；第二行 n 個整數；第三行一個正整數 q (1<=q<=1000)；接下來 q 行，每行兩個整數 l r (1<=l<=r<=n)。
輸出說明：共 q 行，依序輸出每個查詢區間的總和。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
prefix = [0] * (n + 1)
for i in range(n):
    prefix[i + 1] = prefix[i] + arr[i]
q = int(input())
out = []
for _ in range(q):
    l, r = map(int, input().split())
    out.append(str(prefix[r] - prefix[l - 1]))
print('\n'.join(out))",1,True,"3
-1 -2 -3
1
1 3",-6
APCP021,APCS,兩數之和（雙指標）,"給定一個已由小到大排序的整數陣列與一個目標值 target，請找出陣列中是否存在兩個元素之和恰等於 target。若存在（保證最多一組解），輸出這兩個元素的索引（1-indexed，由小到大）；若不存在，輸出 ""No solution""。

輸入說明：第一行一個正整數 n (2<=n<=100000)；第二行 n 個嚴格遞增的整數；第三行一個整數 target。
輸出說明：一行，若有解輸出兩個索引（以空白分隔），否則輸出 ""No solution""。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
target = int(input())
left, right = 0, n - 1
ans = None
while left < right:
    s = arr[left] + arr[right]
    if s == target:
        ans = (left + 1, right + 1)
        break
    elif s < target:
        left += 1
    else:
        right -= 1
print(f""{ans[0]} {ans[1]}"" if ans else ""No solution"")",0,True,"5
1 2 3 4 6
6",2 4
APCP021,APCS,兩數之和（雙指標）,"給定一個已由小到大排序的整數陣列與一個目標值 target，請找出陣列中是否存在兩個元素之和恰等於 target。若存在（保證最多一組解），輸出這兩個元素的索引（1-indexed，由小到大）；若不存在，輸出 ""No solution""。

輸入說明：第一行一個正整數 n (2<=n<=100000)；第二行 n 個嚴格遞增的整數；第三行一個整數 target。
輸出說明：一行，若有解輸出兩個索引（以空白分隔），否則輸出 ""No solution""。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
target = int(input())
left, right = 0, n - 1
ans = None
while left < right:
    s = arr[left] + arr[right]
    if s == target:
        ans = (left + 1, right + 1)
        break
    elif s < target:
        left += 1
    else:
        right -= 1
print(f""{ans[0]} {ans[1]}"" if ans else ""No solution"")",1,True,"4
1 2 3 9
100",No solution
APCP022,APCS,滑動視窗最大和,"給定一個長度為 n 的整數陣列與一個視窗大小 k，請找出所有長度為 k 的連續子陣列中，總和最大的那個。

輸入說明：第一行一個正整數 n (1<=n<=100000)；第二行 n 個整數；第三行一個正整數 k (1<=k<=n)。
輸出說明：一行，輸出長度為 k 的連續子陣列中的最大總和。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
k = int(input())
window = sum(arr[:k])
best = window
for i in range(k, n):
    window += arr[i] - arr[i - k]
    best = max(best, window)
print(best)",0,True,"5
2 1 5 1 3
2",6
APCP022,APCS,滑動視窗最大和,"給定一個長度為 n 的整數陣列與一個視窗大小 k，請找出所有長度為 k 的連續子陣列中，總和最大的那個。

輸入說明：第一行一個正整數 n (1<=n<=100000)；第二行 n 個整數；第三行一個正整數 k (1<=k<=n)。
輸出說明：一行，輸出長度為 k 的連續子陣列中的最大總和。",2,Active,Python,"n = int(input())
arr = list(map(int, input().split()))
k = int(input())
window = sum(arr[:k])
best = window
for i in range(k, n):
    window += arr[i] - arr[i - k]
    best = max(best, window)
print(best)",1,True,"4
-1 -2 -3 -4
1",-1
APCP023,APCS,括號匹配檢查,"給定一行僅由 ( ) [ ] { } 六種符號組成的字串（可能為空字串），請判斷括號是否完全匹配（每個左括號都有對應同種類的右括號，且順序正確）。

輸入說明：一行字串 s（僅含括號符號，長度 0<=len(s)<=1000，字串可能為空）。
輸出說明：若完全匹配輸出 ""Valid""，否則輸出 ""Invalid""。",2,Active,Python,"s = input()
pairs = {')': '(', ']': '[', '}': '{'}
stack = []
valid = True
for ch in s:
    if ch in '([{':
        stack.append(ch)
    elif ch in ')]}':
        if not stack or stack.pop() != pairs[ch]:
            valid = False
            break
if stack:
    valid = False
print(""Valid"" if valid else ""Invalid"")",0,True,([{}]),Valid
APCP023,APCS,括號匹配檢查,"給定一行僅由 ( ) [ ] { } 六種符號組成的字串（可能為空字串），請判斷括號是否完全匹配（每個左括號都有對應同種類的右括號，且順序正確）。

輸入說明：一行字串 s（僅含括號符號，長度 0<=len(s)<=1000，字串可能為空）。
輸出說明：若完全匹配輸出 ""Valid""，否則輸出 ""Invalid""。",2,Active,Python,"s = input()
pairs = {')': '(', ']': '[', '}': '{'}
stack = []
valid = True
for ch in s:
    if ch in '([{':
        stack.append(ch)
    elif ch in ')]}':
        if not stack or stack.pop() != pairs[ch]:
            valid = False
            break
if stack:
    valid = False
print(""Valid"" if valid else ""Invalid"")",1,True,([)],Invalid
APCP023,APCS,括號匹配檢查,"給定一行僅由 ( ) [ ] { } 六種符號組成的字串（可能為空字串），請判斷括號是否完全匹配（每個左括號都有對應同種類的右括號，且順序正確）。

輸入說明：一行字串 s（僅含括號符號，長度 0<=len(s)<=1000，字串可能為空）。
輸出說明：若完全匹配輸出 ""Valid""，否則輸出 ""Invalid""。",2,Active,Python,"s = input()
pairs = {')': '(', ']': '[', '}': '{'}
stack = []
valid = True
for ch in s:
    if ch in '([{':
        stack.append(ch)
    elif ch in ')]}':
        if not stack or stack.pop() != pairs[ch]:
            valid = False
            break
if stack:
    valid = False
print(""Valid"" if valid else ""Invalid"")",2,True,(((,Invalid
APCP024,APCS,費氏數列（遞迴＋記憶化）,"定義費氏數列 F(0)=0, F(1)=1, F(n)=F(n-1)+F(n-2)（n>=2）。給定一個整數 n，請使用遞迴（搭配記憶化以避免重複計算）求出 F(n)。

輸入說明：一行一個整數 n (0<=n<=50)。
輸出說明：一行，輸出 F(n) 的值。",2,Active,Python,"import sys
sys.setrecursionlimit(10000)
memo = {0: 0, 1: 1}
def fib(k):
    if k in memo:
        return memo[k]
    memo[k] = fib(k - 1) + fib(k - 2)
    return memo[k]
n = int(input())
print(fib(n))",0,True,10,55
APCP024,APCS,費氏數列（遞迴＋記憶化）,"定義費氏數列 F(0)=0, F(1)=1, F(n)=F(n-1)+F(n-2)（n>=2）。給定一個整數 n，請使用遞迴（搭配記憶化以避免重複計算）求出 F(n)。

輸入說明：一行一個整數 n (0<=n<=50)。
輸出說明：一行，輸出 F(n) 的值。",2,Active,Python,"import sys
sys.setrecursionlimit(10000)
memo = {0: 0, 1: 1}
def fib(k):
    if k in memo:
        return memo[k]
    memo[k] = fib(k - 1) + fib(k - 2)
    return memo[k]
n = int(input())
print(fib(n))",1,True,0,0
