ProblemCode,ExamType,Title,Description,Difficulty,Status,SolutionLanguage,SolutionCode,OrderIndex,IsExample,TestInput,ExpectedOutput
SWC13,Software,列出1到n之間3的倍數,"輸入正整數 n，列出 1 到 n 之間所有 3 的倍數。

輸入說明：一行一個正整數 n。
輸出說明：1 到 n 之間 3 的倍數，由小到大以空白分隔；若無則輸出 none。",1,Active,Python,"n = int(input())
res = [i for i in range(1, n + 1) if i % 3 == 0]
print(' '.join(map(str, res)) if res else ""none"")",0,True,10,3 6 9
SWC13,Software,列出1到n之間3的倍數,"輸入正整數 n，列出 1 到 n 之間所有 3 的倍數。

輸入說明：一行一個正整數 n。
輸出說明：1 到 n 之間 3 的倍數，由小到大以空白分隔；若無則輸出 none。",1,Active,Python,"n = int(input())
res = [i for i in range(1, n + 1) if i % 3 == 0]
print(' '.join(map(str, res)) if res else ""none"")",1,True,2,none
SWC13,Software,列出1到n之間3的倍數,"輸入正整數 n，列出 1 到 n 之間所有 3 的倍數。

輸入說明：一行一個正整數 n。
輸出說明：1 到 n 之間 3 的倍數，由小到大以空白分隔；若無則輸出 none。",1,Active,Python,"n = int(input())
res = [i for i in range(1, n + 1) if i % 3 == 0]
print(' '.join(map(str, res)) if res else ""none"")",2,True,15,3 6 9 12 15
SWC14,Software,可被3或5整除的數字總和,"輸入正整數 n，計算 1 到 n 之間可被 3 或 5 整除的所有數字總和。

輸入說明：一行一個正整數 n。
輸出說明：符合條件的數字總和。",2,Active,Python,"n = int(input())
print(sum(i for i in range(1, n + 1) if i % 3 == 0 or i % 5 == 0))",0,True,10,33
SWC14,Software,可被3或5整除的數字總和,"輸入正整數 n，計算 1 到 n 之間可被 3 或 5 整除的所有數字總和。

輸入說明：一行一個正整數 n。
輸出說明：符合條件的數字總和。",2,Active,Python,"n = int(input())
print(sum(i for i in range(1, n + 1) if i % 3 == 0 or i % 5 == 0))",1,True,20,98
SWC15,Software,找出n個整數中的最大值,"輸入 n 個整數，輸出其中的最大值。

輸入說明：第一行一個整數 n；第二行 n 個整數，以空白分隔。
輸出說明：n 個整數中的最大值。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(max(a))",0,True,"5
3 9 1 7 5",9
SWC15,Software,找出n個整數中的最大值,"輸入 n 個整數，輸出其中的最大值。

輸入說明：第一行一個整數 n；第二行 n 個整數，以空白分隔。
輸出說明：n 個整數中的最大值。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(max(a))",1,True,"3
-2 -8 -1",-1
SWC16,Software,找出n個整數中的最小值,"輸入 n 個整數，輸出其中的最小值。

輸入說明：第一行一個整數 n；第二行 n 個整數，以空白分隔。
輸出說明：n 個整數中的最小值。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(min(a))",0,True,"5
3 9 1 7 5",1
SWC16,Software,找出n個整數中的最小值,"輸入 n 個整數，輸出其中的最小值。

輸入說明：第一行一個整數 n；第二行 n 個整數，以空白分隔。
輸出說明：n 個整數中的最小值。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(min(a))",1,True,"3
-2 -8 -1",-8
SWC17,Software,計算n個整數的總和與平均,"輸入 n 個整數，計算其總和與平均值 (平均取到小數點後兩位)。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：一行，依序輸出 總和 平均，以空白分隔。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(f""{sum(a)} {sum(a) / n:.2f}"")",0,True,"4
1 2 3 4",10 2.50
SWC17,Software,計算n個整數的總和與平均,"輸入 n 個整數，計算其總和與平均值 (平均取到小數點後兩位)。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：一行，依序輸出 總和 平均，以空白分隔。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(f""{sum(a)} {sum(a) / n:.2f}"")",1,True,"3
5 5 5",15 5.00
SWC18,Software,計算陣列中正數、負數與零的個數,"輸入 n 個整數，分別統計其中正數、負數與零的個數。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：一行，依序輸出 正數個數 負數個數 零的個數，以空白分隔。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
pos = sum(1 for x in a if x > 0)
neg = sum(1 for x in a if x < 0)
zero = sum(1 for x in a if x == 0)
print(pos, neg, zero)",0,True,"5
1 -2 0 3 -4",2 2 1
SWC18,Software,計算陣列中正數、負數與零的個數,"輸入 n 個整數，分別統計其中正數、負數與零的個數。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：一行，依序輸出 正數個數 負數個數 零的個數，以空白分隔。",2,Active,Python,"n = int(input())
a = list(map(int, input().split()))
pos = sum(1 for x in a if x > 0)
neg = sum(1 for x in a if x < 0)
zero = sum(1 for x in a if x == 0)
print(pos, neg, zero)",1,True,"4
0 0 5 -5",1 1 2
SWC19,Software,計算陣列中偶數的個數,"輸入 n 個整數，統計其中偶數的個數。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：偶數的個數。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(sum(1 for x in a if x % 2 == 0))",0,True,"6
1 2 3 4 5 6",3
SWC19,Software,計算陣列中偶數的個數,"輸入 n 個整數，統計其中偶數的個數。

輸入說明：第一行一個整數 n；第二行 n 個整數。
輸出說明：偶數的個數。",1,Active,Python,"n = int(input())
a = list(map(int, input().split()))
print(sum(1 for x in a if x % 2 == 0))",1,True,"3
1 3 5",0
SWC20,Software,計算字串長度,"輸入一行文字，計算並輸出其長度 (字元個數，含空白)。

輸入說明：一行文字 (可能包含空白，長度不超過 200)。
輸出說明：字串的長度。",1,Active,Python,"s = input()
print(len(s))",0,True,Hello World,11
SWC20,Software,計算字串長度,"輸入一行文字，計算並輸出其長度 (字元個數，含空白)。

輸入說明：一行文字 (可能包含空白，長度不超過 200)。
輸出說明：字串的長度。",1,Active,Python,"s = input()
print(len(s))",1,True,abc,3
SWC20,Software,計算字串長度,"輸入一行文字，計算並輸出其長度 (字元個數，含空白)。

輸入說明：一行文字 (可能包含空白，長度不超過 200)。
輸出說明：字串的長度。",1,Active,Python,"s = input()
print(len(s))",2,True,a b c,5
SWC21,Software,反轉字串,"輸入一行文字，將其反轉後輸出。

輸入說明：一行文字。
輸出說明：反轉後的字串。",1,Active,Python,"s = input()
print(s[::-1])",0,True,Hello,olleH
SWC21,Software,反轉字串,"輸入一行文字，將其反轉後輸出。

輸入說明：一行文字。
輸出說明：反轉後的字串。",1,Active,Python,"s = input()
print(s[::-1])",1,True,ABC123,321CBA
SWC22,Software,字串轉換為全大寫,"輸入一行文字，將其中的英文字母全部轉換為大寫後輸出。

輸入說明：一行文字。
輸出說明：轉換為大寫後的字串。",1,Active,Python,"s = input()
print(s.upper())",0,True,Hello World,HELLO WORLD
SWC22,Software,字串轉換為全大寫,"輸入一行文字，將其中的英文字母全部轉換為大寫後輸出。

輸入說明：一行文字。
輸出說明：轉換為大寫後的字串。",1,Active,Python,"s = input()
print(s.upper())",1,True,abcXYZ123,ABCXYZ123
SWC23,Software,字串轉換為全小寫,"輸入一行文字，將其中的英文字母全部轉換為小寫後輸出。

輸入說明：一行文字。
輸出說明：轉換為小寫後的字串。",1,Active,Python,"s = input()
print(s.lower())",0,True,Hello World,hello world
SWC23,Software,字串轉換為全小寫,"輸入一行文字，將其中的英文字母全部轉換為小寫後輸出。

輸入說明：一行文字。
輸出說明：轉換為小寫後的字串。",1,Active,Python,"s = input()
print(s.lower())",1,True,abcXYZ123,abcxyz123
SWC24,Software,計算字串中母音字母的個數,"輸入一行文字，計算其中母音字母 (a, e, i, o, u，不分大小寫) 的個數。

輸入說明：一行文字。
輸出說明：母音字母的個數。",1,Active,Python,"s = input()
print(sum(1 for c in s if c.lower() in ""aeiou""))",0,True,Hello World,3
SWC24,Software,計算字串中母音字母的個數,"輸入一行文字，計算其中母音字母 (a, e, i, o, u，不分大小寫) 的個數。

輸入說明：一行文字。
輸出說明：母音字母的個數。",1,Active,Python,"s = input()
print(sum(1 for c in s if c.lower() in ""aeiou""))",1,True,xyz,0
SWC24,Software,計算字串中母音字母的個數,"輸入一行文字，計算其中母音字母 (a, e, i, o, u，不分大小寫) 的個數。

輸入說明：一行文字。
輸出說明：母音字母的個數。",1,Active,Python,"s = input()
print(sum(1 for c in s if c.lower() in ""aeiou""))",2,True,Programming,3
SWC25,Software,計算字串中數字字元的個數,"輸入一行文字，計算其中數字字元 (0-9) 的個數。

輸入說明：一行文字。
輸出說明：數字字元的個數。",1,Active,Python,"s = input()
print(sum(1 for c in s if c.isdigit()))",0,True,abc123def456,6
SWC25,Software,計算字串中數字字元的個數,"輸入一行文字，計算其中數字字元 (0-9) 的個數。

輸入說明：一行文字。
輸出說明：數字字元的個數。",1,Active,Python,"s = input()
print(sum(1 for c in s if c.isdigit()))",1,True,no digits here,0
SWC26,Software,判斷字串是否全部由數字組成,"輸入一行文字，判斷其是否全部由數字字元 (0-9) 組成，做為基本輸入格式驗證。

輸入說明：一行文字 (可能為空行)。
輸出說明：全部由數字組成輸出 Yes，否則 (含空字串) 輸出 No。",2,Active,Python,"s = input()
print(""Yes"" if s.isdigit() else ""No"")",0,True,12345,Yes
SWC26,Software,判斷字串是否全部由數字組成,"輸入一行文字，判斷其是否全部由數字字元 (0-9) 組成，做為基本輸入格式驗證。

輸入說明：一行文字 (可能為空行)。
輸出說明：全部由數字組成輸出 Yes，否則 (含空字串) 輸出 No。",2,Active,Python,"s = input()
print(""Yes"" if s.isdigit() else ""No"")",1,True,12a45,No
SWC26,Software,判斷字串是否全部由數字組成,"輸入一行文字，判斷其是否全部由數字字元 (0-9) 組成，做為基本輸入格式驗證。

輸入說明：一行文字 (可能為空行)。
輸出說明：全部由數字組成輸出 Yes，否則 (含空字串) 輸出 No。",2,Active,Python,"s = input()
print(""Yes"" if s.isdigit() else ""No"")",2,True,-123,No
SWC27,Software,計算字串中指定字元出現的次數,"輸入一行文字與一個字元，計算該字元在文字中出現的次數。

輸入說明：第一行為文字；第二行為要計數的單一字元 c。
輸出說明：字元 c 在文字中出現的次數。",1,Active,Python,"s = input()
c = input()
print(s.count(c))",0,True,"banana
a",3
SWC27,Software,計算字串中指定字元出現的次數,"輸入一行文字與一個字元，計算該字元在文字中出現的次數。

輸入說明：第一行為文字；第二行為要計數的單一字元 c。
輸出說明：字元 c 在文字中出現的次數。",1,Active,Python,"s = input()
c = input()
print(s.count(c))",1,True,"hello world
o",2
SWC28,Software,判斷字串是否全部為大寫字母,"輸入一行文字，判斷其中的英文字母是否全部為大寫 (忽略非英文字母字元；若字串中沒有任何英文字母則視為 No)。

輸入說明：一行文字。
輸出說明：全部為大寫字母輸出 Yes，否則輸出 No。",1,Active,Python,"s = input()
letters = [ch for ch in s if ch.isalpha()]
print(""Yes"" if letters and all(ch.isupper() for ch in letters) else ""No"")",0,True,HELLO,Yes
SWC28,Software,判斷字串是否全部為大寫字母,"輸入一行文字，判斷其中的英文字母是否全部為大寫 (忽略非英文字母字元；若字串中沒有任何英文字母則視為 No)。

輸入說明：一行文字。
輸出說明：全部為大寫字母輸出 Yes，否則輸出 No。",1,Active,Python,"s = input()
letters = [ch for ch in s if ch.isalpha()]
print(""Yes"" if letters and all(ch.isupper() for ch in letters) else ""No"")",1,True,Hello,No
SWC28,Software,判斷字串是否全部為大寫字母,"輸入一行文字，判斷其中的英文字母是否全部為大寫 (忽略非英文字母字元；若字串中沒有任何英文字母則視為 No)。

輸入說明：一行文字。
輸出說明：全部為大寫字母輸出 Yes，否則輸出 No。",1,Active,Python,"s = input()
letters = [ch for ch in s if ch.isalpha()]
print(""Yes"" if letters and all(ch.isupper() for ch in letters) else ""No"")",2,True,ABC123,Yes
SWC28,Software,判斷字串是否全部為大寫字母,"輸入一行文字，判斷其中的英文字母是否全部為大寫 (忽略非英文字母字元；若字串中沒有任何英文字母則視為 No)。

輸入說明：一行文字。
輸出說明：全部為大寫字母輸出 Yes，否則輸出 No。",1,Active,Python,"s = input()
letters = [ch for ch in s if ch.isalpha()]
print(""Yes"" if letters and all(ch.isupper() for ch in letters) else ""No"")",3,True,123,No
SWC29,Software,簡易密碼強度檢查,"輸入一個密碼字串，依下列 4 項條件評估密碼強度：
(1) 長度至少 8 個字元；(2) 至少包含一個小寫字母；(3) 至少包含一個大寫字母；(4) 至少包含一個數字。
符合全部 4 項條件視為「強」；符合 2 或 3 項視為「中」；符合 0 或 1 項視為「弱」。

輸入說明：一行密碼字串 (不含空白)。
輸出說明：強、中 或 弱。",3,Active,Python,"s = input()
c1 = len(s) >= 8
c2 = any(ch.islower() for ch in s)
c3 = any(ch.isupper() for ch in s)
c4 = any(ch.isdigit() for ch in s)
cnt = sum([c1, c2, c3, c4])
if cnt == 4:
    print(""強"")
elif cnt >= 2:
    print(""中"")
else:
    print(""弱"")",0,True,Abc12345,強
SWC29,Software,簡易密碼強度檢查,"輸入一個密碼字串，依下列 4 項條件評估密碼強度：
(1) 長度至少 8 個字元；(2) 至少包含一個小寫字母；(3) 至少包含一個大寫字母；(4) 至少包含一個數字。
符合全部 4 項條件視為「強」；符合 2 或 3 項視為「中」；符合 0 或 1 項視為「弱」。

輸入說明：一行密碼字串 (不含空白)。
輸出說明：強、中 或 弱。",3,Active,Python,"s = input()
c1 = len(s) >= 8
c2 = any(ch.islower() for ch in s)
c3 = any(ch.isupper() for ch in s)
c4 = any(ch.isdigit() for ch in s)
cnt = sum([c1, c2, c3, c4])
if cnt == 4:
    print(""強"")
elif cnt >= 2:
    print(""中"")
else:
    print(""弱"")",1,True,abc123,中
SWC29,Software,簡易密碼強度檢查,"輸入一個密碼字串，依下列 4 項條件評估密碼強度：
(1) 長度至少 8 個字元；(2) 至少包含一個小寫字母；(3) 至少包含一個大寫字母；(4) 至少包含一個數字。
符合全部 4 項條件視為「強」；符合 2 或 3 項視為「中」；符合 0 或 1 項視為「弱」。

輸入說明：一行密碼字串 (不含空白)。
輸出說明：強、中 或 弱。",3,Active,Python,"s = input()
c1 = len(s) >= 8
c2 = any(ch.islower() for ch in s)
c3 = any(ch.isupper() for ch in s)
c4 = any(ch.isdigit() for ch in s)
cnt = sum([c1, c2, c3, c4])
if cnt == 4:
    print(""強"")
elif cnt >= 2:
    print(""中"")
else:
    print(""弱"")",2,True,abcdefg,弱
SWC30,Software,印出直角三角形星號圖案,"輸入正整數 n，印出由星號組成的直角三角形，第 i 行有 i 個星號 (靠左對齊)。

輸入說明：一行一個正整數 n (1<=n<=30)。
輸出說明：n 行星號圖案。",1,Active,Python,"n = int(input())
for i in range(1, n + 1):
    print('*' * i)",0,True,4,"*
**
***
****"
SWC30,Software,印出直角三角形星號圖案,"輸入正整數 n，印出由星號組成的直角三角形，第 i 行有 i 個星號 (靠左對齊)。

輸入說明：一行一個正整數 n (1<=n<=30)。
輸出說明：n 行星號圖案。",1,Active,Python,"n = int(input())
for i in range(1, n + 1):
    print('*' * i)",1,True,2,"*
**"
SWC31,Software,印出置中的正三角形星號圖案,"輸入正整數 n，印出置中對齊的正三角形，第 i 行有 (2i-1) 個星號，前方補 (n-i) 個空白。

輸入說明：一行一個正整數 n (1<=n<=30)。
輸出說明：n 行置中對齊的星號圖案。",2,Active,Python,"n = int(input())
for i in range(1, n + 1):
    print(' ' * (n - i) + '*' * (2 * i - 1))",0,True,3,"  *
 ***
*****"
SWC31,Software,印出置中的正三角形星號圖案,"輸入正整數 n，印出置中對齊的正三角形，第 i 行有 (2i-1) 個星號，前方補 (n-i) 個空白。

輸入說明：一行一個正整數 n (1<=n<=30)。
輸出說明：n 行置中對齊的星號圖案。",2,Active,Python,"n = int(input())
for i in range(1, n + 1):
    print(' ' * (n - i) + '*' * (2 * i - 1))",1,True,1,*
SWC32,Software,印出倒直角三角形星號圖案,"輸入正整數 n，印出由星號組成的倒直角三角形，第一行 n 個星號，之後每行遞減 1 個，最後一行 1 個星號。

輸入說明：一行一個正整數 n (1<=n<=30)。
輸出說明：n 行星號圖案。",1,Active,Python,"n = int(input())
for i in range(n, 0, -1):
    print('*' * i)",0,True,4,"****
***
**
*"
SWC32,Software,印出倒直角三角形星號圖案,"輸入正整數 n，印出由星號組成的倒直角三角形，第一行 n 個星號，之後每行遞減 1 個，最後一行 1 個星號。

輸入說明：一行一個正整數 n (1<=n<=30)。
輸出說明：n 行星號圖案。",1,Active,Python,"n = int(input())
for i in range(n, 0, -1):
    print('*' * i)",1,True,2,"**
*"
SWC33,Software,印出數字堆疊三角形,"輸入正整數 n，第 i 行輸出數字 1 到 i 依序相連 (不含空白)。

輸入說明：一行一個正整數 n (1<=n<=9)。
輸出說明：n 行數字堆疊圖案。",2,Active,Python,"n = int(input())
for i in range(1, n + 1):
    print(''.join(str(d) for d in range(1, i + 1)))",0,True,4,"1
12
123
1234"
